afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
GO_TOU_002	de	croco	ref	19.5505617978	0.0114942529	0.0017241379	0	0.404494382	0	0.1235955056	0.0337078652	0.0112359551	0.1460674157	1.0786516854	0.2471910112	0.324137931	0.9894736842	0.0051724138	0.0674157303	0.898989899	0	0.0404040404	0.1919191919	0	0.1348314607	0.1348314607	0.0674157303	0.0224719101	0.0337078652	0.1685393258	0.0112359551	0.0112359551	0.0842696629	0.0056179775	0.0337078652	0.2247191011	0.808988764	0.0034482759	0.6822429907	3.1095913039	1.6242248319	0.0580524345	0.0693953986	0.1059122525	0.0062867844	0.0778223649	0.007223114	0.002247191
GO_SHARE_003	de	croco	ref	23.6264367816	0.0364874726	0.0204329847	0.0004864996	0.8045977011	0.0229885057	0.2988505747	0.0344827586	0.0344827586	0.2183908046	1.7011494253	0.132183908	0.4422281683	0.9939857846	0.0150814887	0.2643678161	0.7573964497	0.0887573964	0.0088757396	0.3284023669	0	0.132183908	0.2413793103	0.4885057471	0.1666666667	0.1781609195	0.3505747126	0.0804597701	0.0402298851	0.0598052851	0.0013908206	0.2471264368	0.6818181818	0.4715909091	0.0126489905	0.4302884615	3.2134680052	2.4675732554	0.1677556818	0.2380681818	0.1021780303	0.028125	0.059469697	0.0068181818	0.05625
GO_SPEECH_016	de	croco	ref	24.1594202899	0.0185962807	0.0059988002	0	1.0434782609	0.0289855072	0.2753623188	0.0434782609	0	0.4782608696	1.5652173913	0.0579710145	0.4031193761	0.9795918367	0.0089982004	0.3188405797	0.8366013072	0.1045751634	0.0065359477	0.2091503268	0.0724637681	0.0869565217	0.2753623188	0.2028985507	0.0434782609	0.1014492754	0.3188405797	0.1014492754	0.0434782609	0.1030042918	0.008583691	0.1304347826	0.676056338	0.5633802817	0.0041991602	0.608974359	3.3408843305	1.9599249123	0.1401408451	0.1345070423	0.0823943662	0.0536776213	0.0636932707	0.0225352113	0.0493740219
GO_ESSAY_003	de	croco	ref	19.5308641975	0.0037926675	0.0012642225	0	0.5308641975	0	0.0617283951	0	0.012345679	0.2962962963	1.6049382716	0.1604938272	0.4816687737	0.9832258065	0.0120101138	0.1358024691	0.7686567164	0.0746268657	0.0149253731	0.4179104478	0.012345679	0.2592592593	0.1358024691	0.2592592593	0.3086419753	0.0740740741	0.1728395062	0.037037037	0	0.0729166667	0.0069444444	0.1481481481	0.3170731707	0.743902439	0.0069532238	0.7307692308	3.195450185	1.9515846755	0.0738966318	0.1387340302	0.1284843206	0.0176829268	0.0466898955	0.0227642276	0.0233739837
GO_INSTR_006	de	croco	ref	14.3116883117	0.0426497278	0.001814882	0.0004537205	0.512987013	0	0.0454545455	0.0064935065	0.0194805195	0.1558441558	0.6428571429	0.0649350649	0.44646098	0.9820359281	0.0045372051	0.3051948052	0.71875	0.0580357143	0.0133928571	0.1696428571	0.025974026	0.1103896104	0.1948051948	0.0584415584	0.0194805195	0.0779220779	0.1948051948	0.0064935065	0	0.0553633218	0.0069204152	0.1883116883	0.3571428571	0.6883116883	0.0045372051	0.5923076923	2.8701821522	1.3813957176	0.0464285714	0.2094774273	0.0508812616	0.0097402597	0.0654916512	0.0242424242	0.0227272727
GO_ESSAY_007	de	croco	ref	19.6695652174	0.0190097259	0.0106100796	0	0.4869565217	0.0086956522	0.1217391304	0.0260869565	0.0086956522	0.2869565217	1.3130434783	0.0260869565	0.4540229885	0.9875	0.0097259063	0.1217391304	0.7562189055	0.1293532338	0.0099502488	0.0895522388	0.0086956522	0.0782608696	0.1130434783	0.1739130435	0.1130434783	0.0869565217	0.2869565217	0.0434782609	0.0173913043	0.0716253444	0.0055096419	0.1391304348	0.5775862069	0.5775862069	0.0128205128	0.6608695652	3.1105909142	1.697363073	0.1260057471	0.0831280788	0.0522372742	0.0215517241	0.0333333333	0.0380747126	0.0450533662
GO_INSTR_003	de	croco	ref	19.4418604651	0.0391746411	0.0032894737	0	0.3604651163	0	0.0697674419	0.023255814	0.0058139535	0.1220930233	0.9941860465	0.0348837209	0.3980263158	0.9439716312	0.0071770335	0.2790697674	0.7905405405	0.0472972973	0.0101351351	0.2027027027	0.0174418605	0.3372093023	0.1104651163	0.0697674419	0.0174418605	0.0406976744	0.226744186	0.0058139535	0	0.0286458333	0.0026041667	0.0465116279	0.3953488372	0.6802325581	0.0074760766	0.5880597015	2.9257244467	1.8497936479	0.0674903101	0.1769172204	0.1724944629	0.0154554264	0.1110119048	0.0135658915	0.0137735327
GO_WEB_004	de	croco	ref	19.8827586207	0.0194242109	0.0086715227	0.0003468609	0.6206896552	0.0137931034	0.1310344828	0.0344827586	0.0068965517	0.1379310345	1.0551724138	0.1172413793	0.4033992369	0.989787234	0.0117932709	0.0551724138	0.845814978	0.0837004405	0.0088105727	0.3127753304	0.0206896552	0.1655172414	0.1379310345	0.1793103448	0.0689655172	0.0413793103	0.1931034483	0.0482758621	0.0137931034	0.0560471976	0.0206489676	0.0620689655	0.397260274	0.6780821918	0.0052029136	0.625	3.1757880739	1.7712824059	0.0941291585	0.0711187215	0.0863176778	0.01981409	0.0586431833	0.0082191781	0.0390574038
GO_ESSAY_020	de	croco	ref	22.0535714286	0.0137651822	0.0113360324	0.0008097166	0.5357142857	0	0.1607142857	0.0357142857	0	0.2142857143	1.75	0.1428571429	0.436437247	0.9926335175	0.0105263158	0.1607142857	0.786407767	0.1262135922	0.0097087379	0.1165048544	0	0.0892857143	0.1607142857	0.0892857143	0.0892857143	0.0714285714	0.125	0.0357142857	0	0.0729166667	0.0052083333	0.0535714286	0.4745762712	0.6101694915	0.012145749	0.6641221374	3.4077658143	1.9993703243	0.0976190476	0.1615819209	0.0528248588	0.0151331719	0.0225988701	0.0480225989	0.0395480226
GO_INSTR_007	de	croco	ref	20.962962963	0.0297408716	0.0008833922	0	0.6049382716	0	0.1111111111	0.0185185185	0.012345679	0.2716049383	0.950617284	0.1419753086	0.4010600707	0.9531140658	0.0132508834	0.4567901235	0.8054711246	0.0516717325	0.0243161094	0.2006079027	0.0061728395	0.4320987654	0.2777777778	0.1604938272	0.049382716	0.1234567901	0.3086419753	0.1049382716	0.0185185185	0.0272727273	0	0.2716049383	0.5636363636	0.5636363636	0.0120730271	0.6173913043	3.1420639452	1.9696523128	0.062034632	0.1929172679	0.1661904762	0.0284078884	0.1185329485	0.0121212121	0.0428282828
GO_SPEECH_001	de	croco	ref	15.8596491228	0.0287610619	0.0088495575	0.0011061947	0.350877193	0	0.1228070175	0.0175438596	0.0526315789	0.1403508772	0.9824561404	0.0526315789	0.4314159292	0.9974424552	0.0055309735	0.1754385965	0.8780487805	0.0609756098	0.012195122	0.3048780488	0.0175438596	0.0526315789	0.1228070175	0.2456140351	0.0175438596	0.1052631579	0.0701754386	0	0.0175438596	0.036036036	0.009009009	0.1403508772	0.2280701754	0.8245614035	0.0055309735	0.5849056604	2.8513390855	1.5280427931	0.0292397661	0.1915204678	0.0643274854	0.0277777778	0.048245614	0.0058479532	0.0277777778
GO_WEB_010	de	croco	ref	22.96875	0.0425170068	0.012585034	0.0006802721	0.96875	0.015625	0.125	0.015625	0.0078125	0.3203125	1.171875	0.1171875	0.4006802721	0.9816666667	0.0054421769	0.390625	0.7644927536	0.1086956522	0.0072463768	0.097826087	0.0234375	0.21875	0.3203125	0.234375	0.078125	0.0703125	0.140625	0.0546875	0.0078125	0.0450704225	0.0197183099	0.09375	0.6343283582	0.5223880597	0.0156462585	0.5375375375	3.3178164811	2.152549436	0.0690298507	0.1955223881	0.1254767828	0.0147595357	0.0814262023	0.0230099502	0.045128524
GO_FICTION_006	de	croco	ref	12.3811074919	0.0831360168	0.013154433	0.001578532	0.4071661238	0.006514658	0.0618892508	0.013029316	0.003257329	0.1596091205	0.2377850163	0.1758957655	0.3843725335	0.9965893588	0.0231518022	0.0781758958	0.8865979381	0.0412371134	0.0164948454	0.0288659794	0	0.013029316	0.1302931596	0.0781758958	0.1107491857	0.0390879479	0.0912052117	0.0390879479	0.0553745928	0.0462184874	0.0084033613	0.1693811075	0.2741935484	0.7774193548	0.001578532	0.3735725938	2.4842286304	1.1556024227	0.0563978495	0.1450537634	0.0107526882	0.0072580645	0.0064516129	0.0129032258	0.0424193548
GO_SPEECH_007	de	croco	ref	15.4316939891	0.0470963173	0.0120396601	0.0007082153	0.650273224	0.0054644809	0.1366120219	0.0054644809	0.0109289617	0.2076502732	0.6830601093	0.043715847	0.4369688385	0.9824840764	0.0162889518	0.262295082	0.8037383178	0.062305296	0.015576324	0.1869158879	0	0.0928961749	0.2349726776	0.1256830601	0.0655737705	0.1366120219	0.1366120219	0.0765027322	0.0546448087	0.0431472081	0.0025380711	0.1912568306	0.427027027	0.6540540541	0.0134560907	0.5187032419	3.0000426586	1.6202360538	0.0821621622	0.1827927928	0.0483783784	0.0434234234	0.0202702703	0.0189189189	0.059009009
GO_SPEECH_002	de	croco	ref	18.6574074074	0.0317617866	0.0079404467	0	0.4444444444	0.0092592593	0.0925925926	0.0185185185	0.0092592593	0.1851851852	1.5277777778	0.0925925926	0.4739454094	0.9916926272	0.01191067	0.2407407407	0.7572254335	0.0578034682	0.0173410405	0.4797687861	0.0092592593	0.1203703704	0.1759259259	0.3055555556	0.1111111111	0.1851851852	0.1296296296	0.0462962963	0.0277777778	0.0433526012	0.0028901734	0.1574074074	0.3703703704	0.7037037037	0.0074441687	0.6113744076	3.1946392481	2.0785484754	0.0732253086	0.2097993827	0.087808642	0.0331018519	0.0358024691	0.0203703704	0.0432098765
GO_ESSAY_010	de	croco	ref	21.1544715447	0.0115295926	0.0061491161	0	0.6585365854	0	0.1300813008	0.0243902439	0	0.1544715447	1.3658536585	0.1056910569	0.4227517294	0.990990991	0.0076863951	0.2032520325	0.8106796117	0.0873786408	0.0048543689	0.3349514563	0.0081300813	0.1707317073	0.1138211382	0.2113821138	0.081300813	0.0731707317	0.1382113821	0.0162601626	0.0243902439	0.0560471976	0	0.0650406504	0.368	0.728	0.0053804766	0.7393162393	3.151384084	1.8322581949	0.0448606061	0.1381878788	0.0953717172	0.0199939394	0.0772666667	0.0166	0.0596161616
GO_ESSAY_009	de	croco	ref	20.4408602151	0.0252498685	0.0089426618	0.0005260389	0.7311827957	0.0107526882	0.1720430108	0.0430107527	0.064516129	0.2580645161	1.5806451613	0.1075268817	0.4629142557	0.9843400447	0.006838506	0.3225806452	0.7961783439	0.0573248408	0.0063694268	0.4777070064	0.0107526882	0.0860215054	0.2795698925	0.4301075269	0.1397849462	0.1397849462	0.064516129	0.064516129	0.0430107527	0.05	0.0058823529	0.1612903226	0.3789473684	0.6842105263	0.0099947396	0.6263157895	3.2300693383	2.0194135933	0.0735087719	0.2459649123	0.0364912281	0.0385964912	0.028245614	0.010877193	0.0415789474
GO_ESSAY_023	de	croco	ref	20.3490566038	0.0222531293	0.0111265647	0.0009272137	0.8867924528	0.0094339623	0.141509434	0.0094339623	0.0188679245	0.3018867925	1.1698113208	0.1132075472	0.448307835	0.9907786885	0.0143718127	0.1698113208	0.8058252427	0.067961165	0.0194174757	0.0873786408	0	0.0188679245	0.1886792453	0.1603773585	0.1320754717	0.0754716981	0.2641509434	0.0754716981	0.0188679245	0.0443786982	0	0.179245283	0.3853211009	0.6605504587	0.0060268892	0.6532258065	3.2099696888	1.8848389412	0.0943425076	0.2018348624	0.0389908257	0.0415902141	0.0137614679	0.0244648318	0.0373088685
GO_INSTR_008	de	croco	ref	15.6470588235	0.01735107	0.001156738	0	0.4162895928	0	0.0678733032	0.0180995475	0.0090497738	0.0588235294	0.6063348416	0.0045248869	0.3574320416	0.9671361502	0.002891845	0.2352941176	0.5916955017	0.0207612457	0.0276816609	0.2560553633	0.0090497738	0.2307692308	0.0950226244	0.0316742081	0.0045248869	0.0180995475	0.1176470588	0.0180995475	0.0045248869	0.0575539568	0.0071942446	0.0950226244	0.2760180995	0.7511312217	0.0060728745	0.7348484848	3.0858265331	1.4701167795	0.052413273	0.1276772247	0.0820512821	0.0033936652	0.1520361991	0.02413273	0.0158371041
GO_TOU_014	de	croco	ref	25.5757575758	0.009478673	0	0.0011848341	1.1212121212	0.0303030303	0.1818181818	0	0	0.1212121212	0.8181818182	0	0.3341232227	1	0.0023696682	0.1515151515	0.8604651163	0.023255814	0.023255814	0.1627906977	0	0.1212121212	0.0606060606	0.0303030303	0.0606060606	0.0909090909	0.0909090909	0	0.0303030303	0.0731707317	0.0731707317	0.0909090909	0.2424242424	0.7878787879	0.0023696682	0.7	3.3013845733	1.9528203078	0.0833333333	0.1085858586	0.095959596	0.0075757576	0.0656565657	0	0.0303030303
GO_SHARE_011	de	croco	ref	19.5447154472	0.0170549085	0.015391015	0	0.5691056911	0	0.0650406504	0.0243902439	0.0243902439	0.1138211382	1.1788617886	0.1300813008	0.4238768719	0.9798076923	0.003327787	0.081300813	0.7541899441	0.1005586592	0.0446927374	0.4189944134	0.0081300813	0.1544715447	0.0569105691	0.2926829268	0.0406504065	0.0894308943	0.081300813	0.0243902439	0.0081300813	0.0735785953	0.0033444816	0.0569105691	0.2992125984	0.7559055118	0.006655574	0.71	3.162947223	2.0050486413	0.0595800525	0.1757217848	0.1144356955	0.0072178478	0.0639107612	0.0078740157	0.0570866142
GO_POPSCI_005	de	croco	ref	27.2888888889	0.0214440825	0.0076004343	0.0005428882	0.5111111111	0.0074074074	0.3407407407	0.1111111111	0.0222222222	0.3481481481	1.8296296296	0.1851851852	0.4419109663	0.9748502994	0.0190010858	0.2740740741	0.8520900322	0.0707395498	0	0.2057877814	0	0.2222222222	0.4222222222	0.2296296296	0.1259259259	0.2592592593	0.3703703704	0.1111111111	0.1037037037	0.0610465116	0.0029069767	0.1481481481	0.9037037037	0.4222222222	0.0168295331	0.5692771084	3.2021305166	2.1702960607	0.1846325691	0.1527307466	0.0780482069	0.0316960611	0.0492504409	0.0516872428	0.0496090535
GO_TOU_012	de	croco	ref	23.253164557	0.0163309744	0.0092542188	0.0010887316	1.1923076923	0.0256410256	0.1153846154	0.0256410256	0	0.2051282051	1.4358974359	0.0512820513	0.4262384322	0.9911392405	0.0097985846	0.1153846154	0.8014184397	0.0709219858	0.0070921986	0.1063829787	0	0.0897435897	0.1538461538	0.1282051282	0.0769230769	0.0384615385	0.1153846154	0.0384615385	0.0128205128	0.0583657588	0.0077821012	0.0897435897	0.4691358025	0.6172839506	0.0076211214	0.6545454545	3.4162362498	1.8559744579	0.124191652	0.121399177	0.0524691358	0.015138154	0.0308641975	0.0164609053	0.0611405056
GO_WEB_001	de	croco	ref	16.325	0.0306278714	0.0091883614	0	0.76875	0	0.0625	0	0.00625	0.2125	1.21875	0.04375	0.4651607963	0.987804878	0.0065084227	0.18125	0.7916666667	0.0416666667	0.0416666667	0.1416666667	0	0.10625	0.075	0.125	0.01875	0.06875	0.0875	0.0375	0.0125	0.0608108108	0.018018018	0.06875	0.3167701863	0.7204968944	0.0053598775	0.65625	3.081312583	1.580834432	0.0874741201	0.1257763975	0.0822981366	0.0077639752	0.0486542443	0.0186335404	0.0709109731
GO_SPEECH_015	de	croco	ref	17.5245901639	0.0159027128	0.0028063611	0	0.4918032787	0	0.0819672131	0.0163934426	0	0.2459016393	1.3278688525	0.0983606557	0.4658559401	0.9900596421	0.0149672591	0.1639344262	0.8850574713	0.0804597701	0.0114942529	0.2643678161	0	0.0327868852	0.131147541	0.2786885246	0.0819672131	0.131147541	0.1967213115	0.0655737705	0.0327868852	0.0621761658	0	0.131147541	0.2459016393	0.7704918033	0.0084190833	0.6979166667	2.9016326964	1.9812756168	0.0655737705	0.1243169399	0.0505464481	0.0259562842	0.0491803279	0.0081967213	0.0232240437
GO_SHARE_007	de	croco	ref	22.1779661017	0.0061138708	0.0133740925	0.0003821169	0.8983050847	0	0.1440677966	0.0423728814	0.0169491525	0.186440678	1.6016949153	0.1186440678	0.4627435995	0.9918099918	0.0091708063	0.0508474576	0.7857142857	0.0714285714	0.0255102041	0.4081632653	0.0254237288	0.1779661017	0.1101694915	0.406779661	0.0677966102	0.1271186441	0.1186440678	0.0169491525	0	0.0756097561	0.0048780488	0.0677966102	0.375	0.7083333333	0.0084065724	0.75	3.2919436981	2.1069635155	0.1029365079	0.1221626984	0.0984325397	0.020297619	0.0792460317	0.0208333333	0.0306349206
GO_TOU_021	de	croco	ref	23.5757575758	0.0089974293	0.0094258783	0	1.0404040404	0.0202020202	0.1717171717	0.0101010101	0	0.3939393939	1.6464646465	0.1818181818	0.4155955441	0.9877800407	0.0128534704	0.0909090909	0.9122807018	0.0467836257	0.0058479532	0.1403508772	0.0303030303	0.0404040404	0.1212121212	0.3737373737	0.1414141414	0.0606060606	0.1919191919	0.0303030303	0.0606060606	0.0492610837	0.0147783251	0.1515151515	0.4059405941	0.6435643564	0.0047129392	0.6927083333	3.3019618776	2.0104088234	0.1653465347	0.0754125413	0.0516030174	0.0082508251	0.0359264498	0.0195662423	0.0280528053
GO_TOU_011	de	croco	ref	18.7078651685	0.006006006	0.0042042042	0.0006006006	1.1685393258	0	0.1123595506	0.0224719101	0	0.1011235955	1.4943820225	0.0224719101	0.448048048	0.9933422104	0.0036036036	0.1573033708	0.8389830508	0.0423728814	0	0.1949152542	0	0.0786516854	0.0337078652	0.1797752809	0.0224719101	0	0.0898876404	0.0449438202	0.0112359551	0.0294117647	0.0336134454	0.0786516854	0.2555555556	0.7666666667	0.0072072072	0.7058823529	3.1583208036	1.5847447173	0.0864814815	0.0822222222	0.0438888889	0.0037037037	0.0244444444	0.0111111111	0.0675925926
GO_ESSAY_011	de	croco	ref	16.0446428571	0.0044518642	0.0055648303	0	0.5535714286	0.0089285714	0.0357142857	0.0089285714	0.0089285714	0.2053571429	0.9642857143	0.0446428571	0.429048414	0.996124031	0.0094602115	0.0982142857	0.9420289855	0.0144927536	0.0362318841	0.1231884058	0.0089285714	0.0892857143	0.0357142857	0.1428571429	0.0892857143	0.0178571429	0.1428571429	0.0089285714	0.0089285714	0.0575221239	0.0353982301	0.0625	0.0892857143	0.9107142857	0.0066777963	0.864516129	3.0089109258	1.5901677982	0.012202381	0.1263392857	0.0504464286	0.0148809524	0.0245535714	0	0.0223214286
GO_POPSCI_007	de	croco	ref	22.4814814815	0.0365183965	0.0071389347	0.0041186161	0.6172839506	0.0061728395	0.3148148148	0.0617283951	0.024691358	0.2962962963	0.9320987654	0.1728395062	0.4310818232	0.969734404	0.0170236134	0.4938271605	0.8058968059	0.085995086	0.0171990172	0.2358722359	0.024691358	0.2469135802	0.512345679	0.2716049383	0.1358024691	0.1296296296	0.1913580247	0.1049382716	0.0802469136	0.0457142857	0.0038095238	0.2592592593	0.8255813953	0.4476744186	0.0054914882	0.4909502262	3.2335217136	2.0206109326	0.1037859911	0.2244393688	0.1043881506	0.0388289037	0.0572466777	0.0285852713	0.0476398117
GO_SPEECH_009	de	croco	ref	21.1833333333	0.0464201416	0.0220298977	0	0.85	0	0.1833333333	0.0166666667	0.0166666667	0.1833333333	1.2666666667	0.1666666667	0.3886703383	0.9743589744	0.0086546027	0.2333333333	0.8613861386	0.0891089109	0.0198019802	0.1485148515	0.0166666667	0	0.1833333333	0.2	0.05	0.1333333333	0.1833333333	0.0666666667	0.05	0.0517241379	0.0057471264	0.15	0.4838709677	0.6129032258	0.0070810386	0.4522292994	3.0218746705	2.0548899304	0.1389784946	0.3432795699	0.0134408602	0.0194892473	0.0120967742	0.0112903226	0.064516129
GO_TOU_004	de	croco	ref	19.5365853659	0.0102996255	0.0053058677	0	1.0182926829	0.012195122	0.0731707317	0.0182926829	0	0.1463414634	1.4268292683	0.0426829268	0.4388264669	0.9971631206	0.0074906367	0.0365853659	0.8018018018	0.1081081081	0.0045045045	0.1846846847	0.012195122	0.0731707317	0.0670731707	0.2012195122	0.0609756098	0.0243902439	0.0670731707	0.0182926829	0	0.0543478261	0.0260869565	0.0548780488	0.2987804878	0.756097561	0.006866417	0.75	3.0695689593	1.7320105778	0.1	0.0306910569	0.0610772358	0.006097561	0.0258130081	0.0020325203	0.0308943089
GO_TOU_005	de	croco	ref	20.730994152	0.0064880113	0.0073342736	0	0.7251461988	0.0116959064	0.1111111111	0.0116959064	0	0.1929824561	1.2923976608	0.0467836257	0.4124118477	0.9938817131	0.005077574	0.0643274854	0.8577235772	0.0447154472	0.012195122	0.1991869919	0.0116959064	0.0760233918	0.0643274854	0.2456140351	0.0526315789	0.0350877193	0.0935672515	0.0116959064	0.0058479532	0.065462754	0.006772009	0.0409356725	0.3735632184	0.7183908046	0.0028208745	0.786440678	3.3037746806	1.7611137329	0.1398467433	0.0689655172	0.0550766284	0.0057471264	0.0392720307	0.037835249	0.0225095785
GO_SPEECH_003	de	croco	ref	19.048	0.0302393952	0.0138597228	0	0.736	0	0.096	0	0.008	0.304	1.512	0.12	0.4456110878	0.9943767573	0.0088198236	0.384	0.7649769585	0.1105990783	0.0230414747	0.2350230415	0.008	0.128	0.152	0.184	0.088	0.136	0.168	0.064	0.024	0.1021505376	0.0053763441	0.192	0.4682539683	0.6349206349	0.01049979	0.6134453782	3.160529582	2.0850566309	0.1238095238	0.3190665155	0.0639644747	0.0277777778	0.0323507181	0.0161375661	0.0358465608
GO_ESSAY_015	de	croco	ref	21.2727272727	0.0113960114	0.0064102564	0.0007122507	0.5151515152	0.0454545455	0.1818181818	0.0151515152	0.0303030303	0.2121212121	1.1666666667	0.0606060606	0.4088319088	0.9913644214	0.0092592593	0.2121212121	0.7923076923	0.0846153846	0.0076923077	0.1846153846	0	0.1818181818	0.1818181818	0.1212121212	0.0757575758	0.0909090909	0.1515151515	0.0303030303	0.0757575758	0.0304878049	0.0243902439	0.0757575758	0.6567164179	0.5074626866	0.0078347578	0.6946564885	3.1481644283	1.8977541818	0.1353233831	0.2194029851	0.0634328358	0.0199004975	0.0584577114	0.0490049751	0.0388059701
GO_SPEECH_011	de	croco	ref	19.7027027027	0.0315500686	0.0164609053	0	0.4864864865	0	0.1081081081	0.027027027	0.0540540541	0.1081081081	1.7297297297	0	0.463648834	0.9825581395	0.0192043896	0.1081081081	0.75	0.1071428571	0.0178571429	0.1785714286	0	0.1621621622	0.1351351351	0.3783783784	0.027027027	0.1081081081	0.1621621622	0	0.0540540541	0.0703125	0	0.1891891892	0.4210526316	0.6842105263	0.012345679	0.5915492958	3.2815100059	2.07171276	0.0973684211	0.1600877193	0.0995614035	0.0271929825	0.0513157895	0.0263157895	0.0394736842
